id,fecha,estado_proyecto_ley_id,proyecto_ley_id,gaceta_texto
1011,2000-06-20,70,4361,NA
1015,2000-06-20,70,4367,NA
1021,2000-06-20,70,4375,NA
1024,2000-06-20,70,4385,NA
1069,1999-07-23,56,4453,203/99
1067,1999-07-27,56,4451,212/99
1070,1999-07-27,56,4454,212/99
1068,1999-07-27,56,4452,213/99
1071,1999-07-23,56,4455,213/99
1076,1999-08-02,56,4461,235/99
1073,2001-08-17,34,4458,466/99
1079,1999-08-09,56,4464,242/99
1026,1999-08-12,43,4388,250/99
1088,1999-08-19,56,4473,264/99
1080,1999-08-17,56,4465,255/99
1082,1999-08-17,56,4467,255/99
37189,2011-06-16,23,6186,488/11
37164,2011-06-15,45,6186,435/11
37173,2011-06-15,43,6186,443/11
1085,1999-08-17,56,4470,256/99
1090,1999-08-19,56,4475,265/99
1096,1999-08-26,56,4481,274/99
1100,1999-08-27,56,4485,279/99
1095,1999-08-24,56,4480,272/99
971,1999-09-30,56,4261,332/99
981,1999-10-11,56,4275,363/99
982,1999-10-13,56,4276,374/99
974,1999-10-07,56,4266,358/99
987,1999-10-21,56,4282,383/99
37180,2011-06-15,12,6128,487/11
989,1999-10-21,56,4284,383/99
996,1999-11-03,56,4293,404/99
1045,1998-12-01,68,4423,NA
38040,2001-09-25,19,5361,"503/01, 554/01"
992,1999-10-29,56,4287,400/99
993,1999-10-29,56,4288,400/99
1018,1999-11-18,56,4370,447/99
1019,1999-11-22,56,4373,460/99
1034,1999-12-03,56,4402,507/99
1030,1999-12-03,56,4394,508/99
1032,1999-12-03,56,4398,508/99
1027,1999-12-01,56,4389,498/99
1008,2001-06-19,45,4354,311/01
1012,2001-08-17,34,4362,NA
1004,1999-12-16,32,4346,603/99
1005,1999-12-16,19,4348,603/99
1031,2000-05-25,43,4396,156/00
976,1999-10-08,68,4268,NA
966,2000-06-14,45,4256,208/00
1057,2000-06-19,34,4439,254/00
1048,2001-06-20,70,4428,NA
37203,2011-06-16,19,6136,476/11
38044,2002-04-08,46,5481,82/02
14814,2008-07-29,15,1122,NA
37219,2001-06-20,70,5062,NA
31198,2010-09-15,17,5713,"746/10, 385/11"
30726,2010-10-19,17,5773,"1021/10, 385/11"
1181,1999-12-16,33,4897,313/99
37216,2011-06-14,17,5907,550/11
37217,2011-06-14,32,6016,550/11
37191,2011-06-16,63,5905,719/11
37193,2011-06-16,63,5700,719/11
37196,2011-06-16,63,5746,719/11
37199,2011-06-16,63,5748,719/11
37204,2011-06-16,19,5867,"476/11, 719/11"
37206,2011-06-15,23,5831,"477/11, 732/11"
16176,2002-11-13,19,5355,546/02
1136,2000-06-20,70,4525,NA
1165,2001-08-17,70,4559,NA
1160,1999-07-30,43,4554,220/99
1102,1999-09-09,56,4487,298/99
1185,2001-08-17,33,4901,422/99
37218,2011-06-14,17,6070,586/11
1145,2000-06-20,70,4538,NA
1106,1999-09-18,56,4493,319/99
1146,2000-06-20,70,4539,NA
1202,1999-12-12,34,4918,NA
1148,2000-06-20,70,4541,NA
1108,1999-09-24,56,4495,328/99
1182,2001-08-17,33,4898,NA
1183,1999-12-12,33,4899,NA
1184,2000-06-20,70,4900,NA
1153,2000-06-20,70,4547,NA
1203,1999-12-12,33,4919,NA
1157,1999-06-20,70,4551,NA
1190,1999-12-12,33,4906,NA
1192,2001-06-20,70,4908,NA
1198,1999-12-16,33,4914,NA
1159,1999-06-20,34,4553,NA
1161,1999-06-20,70,4555,NA
1162,2000-06-20,70,4556,NA
1193,1999-06-20,70,4909,NA
1194,1999-06-20,70,4910,NA
1112,1999-12-16,34,4500,NA
1206,1999-12-16,34,4922,NA
1118,2000-06-20,70,4506,NA
1124,1999-12-16,34,4512,NA
1199,1999-12-16,33,4915,NA
1200,1999-12-16,33,4916,NA
1201,1999-12-16,33,4917,NA
1141,1999-05-19,32,4533,185/99
1105,1999-09-18,56,4491,319/99
1144,2000-06-20,70,4537,NA
1110,1999-10-05,56,4497,345/99
36672,2011-05-31,19,5948,"425/11, 470/11"
1111,1999-10-07,56,4498,355/99
1188,1999-09-13,42,4904,315/99
1121,1999-11-05,56,4509,411/99
1122,1999-11-09,56,4510,418/99
1123,1999-11-09,56,4511,418/99
1117,1999-10-26,56,4505,390/99
37017,2011-06-07,19,6014,"425/11, 484/11"
1205,2001-06-20,33,4921,NA
1103,1999-09-09,56,4488,302/99
1129,1999-11-26,56,4518,477/99
1132,1999-11-26,56,4521,477/99
1133,1999-11-29,56,4522,480/99
1107,1999-09-24,56,4494,328/99
1143,1999-12-06,56,4536,516/99
1151,1999-12-09,56,4545,530/99
1156,1999-11-30,19,4550,594/99
37197,2011-06-16,63,1765,"488/11, 719/11"
37201,2011-06-16,63,1612,"488/11, 719/11"
1189,1999-12-15,32,4905,605/99
38041,2001-06-20,70,4993,NA
37223,2011-06-21,41,5846,513/11
37225,2011-06-09,34,5967,NA
1211,2000-07-27,56,4592,290/00
1212,2000-07-27,56,4597,290/00
1214,2000-08-01,56,4603,293/00
1215,2000-08-01,56,4607,293/00
1225,2000-08-14,56,4621,323/00
1226,2000-08-16,56,4628,325/00
1228,2000-08-18,56,4632,336/00
1229,2000-08-18,56,4633,337/00
1231,2000-08-18,56,4635,337/00
1216,2000-08-03,56,4608,307/00
1218,2000-08-03,56,4610,307/00
1221,2000-08-03,56,4614,307/00
1222,2000-08-03,56,4616,307/00
1223,2000-08-10,56,4618,317/00
1232,2000-08-18,56,4636,337/00
1234,2000-08-25,56,4642,344/00
1235,2000-08-30,56,4644,348/00
1237,2000-08-30,56,4646,348/00
1238,2000-09-14,56,4648,369/00
1239,2000-09-14,56,4651,369/00
37227,2011-05-12,34,5832,NA
1163,2001-08-17,70,4557,NA
1152,2000-10-17,19,4546,432/00
1139,2000-11-14,19,4528,494/00
1230,2001-06-14,34,4634,331/01
1213,2001-08-17,32,4601,NA
37228,2011-06-16,34,5811,NA
38042,2001-11-14,15,5356,NA
37230,2011-06-07,34,6067,NA
37231,2011-06-09,34,6068,NA
1253,2000-06-28,40,4675,252/00
1257,2000-07-10,40,4688,266/00
1259,2000-11-07,58,4691,"412/00, 155/01"
1262,2000-12-11,40,4703,511/00
1263,2001-01-05,40,4704,23/01
1264,2001-01-04,40,4706,22/01
1265,2000-12-27,40,4707,22/01
1266,2000-11-23,40,4708,480/00
37233,2011-06-01,34,6113,NA
36972,2011-06-07,19,5894,"433/11, 717/11"
37232,2011-06-15,19,6065,"476/11, 586/11, 732/11"
1298,2000-08-29,40,4746,363/00
1301,2000-06-12,56,4751,204/00
1339,2000-02-01,15,4831,04/00
1340,2000-02-01,56,4832,04/00
1341,2000-02-03,56,4833,07/00
37214,2011-06-15,17,6112,"758/11, 926/11"
1254,2000-02-10,56,4680,14/00
1334,2000-10-11,56,4823,415/00
1351,2000-04-03,56,4844,81/00
1355,2000-04-03,56,4850,81/00
1358,2000-04-04,56,4854,"83/00, 107/00"
1261,2000-03-17,56,4702,64/00
1268,2000-03-24,56,4710,68/00
1357,2000-04-07,56,4853,107/00
1359,2000-04-07,56,4855,107/00
1360,2000-04-07,56,4856,107/00
1361,2000-04-07,56,4857,107/00
1362,2000-04-07,56,4858,107/00
1276,2000-04-11,56,4718,110/00
1277,2000-04-07,56,4720,110/00
1278,2000-04-11,56,4721,110/00
1348,2000-03-29,56,4925,72/00
1349,2000-03-29,56,4842,72/00
1352,2000-03-29,56,4846,72/00
1347,2000-03-29,56,4840,72/00
1269,2000-03-31,56,4711,79/00
1271,2000-03-31,56,4713,79/00
1272,2000-03-31,56,4714,79/00
1275,2000-03-31,56,4717,79/00
1283,2000-04-14,56,4726,114/00
1284,2000-04-14,56,4727,114/00
1365,2000-04-17,56,4862,118/00
1367,2000-04-17,56,4864,118/00
1287,2000-04-26,56,4731,124/00
1288,2000-04-26,56,4732,124/00
1289,2000-04-26,56,4733,124/00
1290,2000-04-26,56,4734,124/00
1370,2000-04-28,56,4867,128/00
1371,2000-05-12,56,4868,144/00
1372,2000-05-12,56,4869,144/00
1293,2000-05-17,56,4740,147/00
1280,2001-08-17,34,4723,NA
1282,2001-08-17,34,4725,NA
1291,2001-06-20,70,4735,NA
1302,2001-06-20,34,4753,NA
1246,2001-06-20,34,4661,NA
1256,2001-06-20,70,4687,NA
1374,2000-11-09,43,4871,440/00
37234,2011-06-07,34,6114,NA
1297,2000-05-31,56,4745,177/00
1299,2000-05-31,56,4747,177/00
1296,2000-05-23,56,4743,154/00
1375,2000-05-25,56,4872,157/00
1366,2000-06-06,32,4863,124/01
37235,2011-06-20,70,5738,NA
1273,2000-03-30,56,4715,79/00
37236,2011-06-20,70,5712,NA
1304,2000-06-22,56,4758,235/00
37212,2011-06-20,70,5707,NA
37237,2011-06-20,70,5771,NA
1310,2000-08-18,56,4776,338/00
1311,2000-08-18,56,4779,338/00
37238,2011-06-20,70,5756,NA
1308,2000-08-14,56,4773,320/00
1309,2000-08-14,56,4774,320/00
1313,2000-08-31,56,4924,351/00
1315,2000-09-04,56,4788,355/00
1317,2000-09-12,56,4791,366/00
37210,2011-06-20,70,5758,NA
1326,2000-09-21,56,4810,381/00
1320,2000-09-12,56,4797,366/00
1321,2000-09-12,56,4799,366/00
1322,2000-09-12,56,4801,366/00
1327,2000-09-26,56,4811,385/00
1328,2000-09-27,56,4812,389/00
1329,2000-09-27,56,4813,389/00
38043,2002-06-20,70,6191,NA
1241,2000-09-29,56,4653,393/00
1324,2000-09-21,56,4806,380/00
1325,2000-09-21,56,4807,380/00
37240,2011-06-20,70,5830,NA
1506,1999-06-20,70,3903,NA
1331,2000-10-04,56,4816,404/00
1332,2000-10-04,56,4817,404/00
1248,2000-10-05,56,4668,405/00
1333,2000-10-05,56,4820,409/00
1335,2000-10-11,56,4826,415/00
1250,2000-10-12,56,4671,418/00
1251,2001-08-17,32,4672,NA
1337,2000-10-18,56,4829,424/00
37215,2011-06-20,70,6140,NA
1252,2000-10-27,56,4673,430/00
37213,2011-06-20,70,6144,NA
1425,2001-06-20,70,5016,NA
35595,2011-04-27,29,5959,"243/11, 328/11"
35368,2001-06-20,70,4716,NA
35369,2000-06-20,70,4718,NA
19122,2004-12-15,43,3042,828/04
35370,2001-06-20,70,4628,NA
35372,2001-06-07,42,4629,277/01
35373,2002-06-20,70,4629,NA
35197,2001-04-19,15,5047,NA
37000,2011-06-14,68,6167,NA
35199,2001-04-24,15,5048,NA
37001,2011-06-09,40,1888,NA
35267,2001-04-30,56,5067,156/01
37004,2011-06-08,32,6034,615/11
36362,2001-11-25,32,5290,NA
1441,1998-09-09,56,5472,178/98
1444,1998-07-28,15,5475,NA
1493,2000-07-26,56,4762,301/00
37177,2011-06-15,34,6000,571/11
1421,2001-08-17,34,4977,NA
1500,2001-07-20,56,5161,346/01
36998,2011-06-09,31,5905,"476/11, 607/11"
1432,1998-07-21,15,5102,NA
1433,1998-07-30,15,5103,NA
1440,1998-09-22,56,5471,194/98
1439,1998-09-30,56,5120,198/98
1438,1998-10-02,56,5470,204/98
1437,1998-10-06,56,5118,211/98
1436,1998-10-19,56,5469,217/98
1442,1998-08-20,56,5473,155/98
1485,1998-08-11,56,3987,145/98
1486,1998-10-19,72,3987,221/98
1484,1998-08-05,15,3987,NA
1482,1998-10-06,43,3986,210/98
1443,1998-07-23,15,5474,NA
1488,1998-11-05,43,3987,253/98
1477,1999-07-30,56,4174,219/98
1489,1998-10-27,19,3987,309/98
1479,1998-07-31,56,3986,131/98
1478,1998-07-29,15,3986,NA
1476,2001-06-13,32,4174,342/01
1431,1999-10-19,56,5101,377/99
1430,1999-10-27,56,5100,392/99
1424,2002-06-20,70,5004,NA
1474,1999-12-03,56,4405,508/99
1404,2000-04-03,56,4956,81/00
1389,2000-03-17,56,4939,64/00
1390,2000-03-17,56,4940,64/00
1391,2000-03-24,56,4941,67/00
1429,2001-05-21,56,5093,237/01
36999,2011-06-09,19,5699,"476/11, 607/11"
36995,2011-06-08,32,5857,608/10
1496,2001-07-25,56,5155,346/01
1497,2001-07-25,56,5156,346/01
1498,2001-07-25,56,5157,346/01
1499,2001-07-25,56,5159,346/01
1501,2001-07-25,56,5164,347/01
1434,2001-06-06,17,5104,173/02
36993,2011-06-08,17,5785,"604/11, 608/11"
1435,2001-06-20,34,5110,397/01
37005,2011-06-08,17,6033,"573/11, 637/11"
36996,2011-06-08,17,5848,"560/11, 860/11"
1392,2000-03-24,56,4942,67/00
1393,2000-03-24,56,4943,67/00
1405,2000-04-07,56,4957,107/00
1395,2000-05-03,56,4945,132/00
1396,2000-05-03,56,4946,132/00
1406,2000-04-24,56,4958,121/00
1428,2000-04-24,56,5087,121/00
1377,2000-05-31,56,4874,178/00
1379,2000-06-08,56,4876,191/00
1426,2000-06-22,56,5085,231/00
1427,2000-06-22,56,5086,231/00
1492,2000-08-01,56,4761,300/00
1491,2001-06-14,19,4761,"320/01, 343/01"
1505,2000-08-18,56,4775,"320/00, 338/00"
1503,2000-12-15,19,4775,75/01
1385,2000-09-01,56,4933,354/00
1386,2000-09-01,56,4934,354/00
1398,2000-09-12,56,4950,365/00
1399,2000-09-12,56,4951,365/00
1495,2000-09-12,56,4792,366/00
1400,2000-09-26,56,4952,385/00
1401,2000-09-26,56,4953,385/00
1471,2000-10-09,56,5152,411/00
1403,2000-10-18,56,4955,424/00
1378,2000-10-24,43,4875,427/00
1384,2000-10-27,43,4931,430/00
35005,2001-12-05,33,5466,NA
1408,2000-10-27,56,4881,431/00
1407,2000-10-30,56,4879,434/00
1410,2000-11-02,56,4883,436/00
1413,2000-11-10,56,4891,445/00
1415,2000-11-15,56,4963,449/00
1422,2000-12-21,56,4978,513/00
1423,2000-12-21,56,4979,513/00
1414,2000-11-20,56,4962,458/00
1416,2000-11-20,56,4964,458/00
1417,2000-11-24,56,4968,471/00
1418,2000-11-24,56,4969,475/00
1419,2000-11-27,56,4971,476/00
1420,2000-11-27,56,4972,476/00
37011,2011-06-08,21,1831,478/11
35203,2001-11-23,45,4662,598/01
35204,2001-12-31,40,4662,69/02
35205,2001-06-13,43,4982,294/01
37012,2011-06-08,21,1759,478/11
35207,2001-06-19,19,4982,"317/01, 332/01"
35277,2001-04-25,15,5057,NA
1527,1999-08-04,40,3918,253/99
1514,1999-06-20,70,4014,NA
1536,2000-07-06,40,3908,308/00
1554,2000-07-28,40,4677,321/00
1575,1999-12-23,40,4018,02/00
37015,2011-06-07,19,5826,"425/11, 484/11"
37016,2011-06-07,19,5895,"425/11, 484/11"
37018,2011-06-07,23,1612,"425/11, 484/11"
37019,2011-06-07,19,6145,"426/11, 484/11"
1560,1999-04-20,44,3973,47/99
1559,1999-08-04,40,3973,253/99
37013,2011-06-07,21,1780,614/11
1622,1999-12-15,40,3977,02/00
1628,1998-12-24,40,3991,01/99
1642,2000-02-15,40,4029,28/00
1528,1998-11-17,56,4015,275/98
1532,1998-10-29,43,3908,253/98
1644,1998-08-03,56,4078,133/98
1643,1998-07-30,15,4078,NA
1526,1998-08-04,56,3918,136/98
37009,2011-06-08,17,6162,"537/11, 637/11"
1608,1998-08-13,56,3936,150/98
1519,1998-08-20,56,4149,155/98
1629,1998-10-21,56,3999,220/98
37010,2011-06-08,21,1771,"472/11, 637/11"
1521,1998-08-12,56,4404,149/98
1520,1998-08-06,15,4404,NA
37006,2011-06-08,17,6093,"637/11, 95/12"
1616,1998-09-21,56,3971,189/98
1562,1998-09-21,56,3973,190/98
1634,1999-08-17,19,4028,270/99
1568,1998-09-21,56,3975,190/98
1572,1999-09-21,44,4018,323/99
1632,1998-10-23,56,4003,225/98
1605,1998-12-03,56,5532,316/98
1551,1999-12-06,19,4677,"596/99, 10/00,"
1620,1999-08-26,45,3977,274/99
1535,1998-07-22,56,3908,126/98
1515,1998-12-11,56,4014,268/98
1517,1998-08-31,56,4086,166/98
1582,1998-11-11,19,4307,277/98
1631,1998-11-11,19,4003,277/98
1577,1998-12-03,56,4025,312/98
1627,1998-09-07,56,3991,171/98
1574,1998-11-20,56,4018,282/98
1565,1998-12-10,43,3975,333/98
1583,1998-12-14,45,4307,338/98
1624,1998-12-04,43,3991,318/98
1584,1999-06-20,33,4307,275/98
1635,1999-10-27,21,4028,524/99
1615,2001-04-26,32,3971,124/01
1599,2001-08-01,56,5197,357/01
1529,2001-08-02,56,5176,359/01
1530,2001-08-02,56,5177,360/01
1597,2001-08-02,56,5192,361/01
1598,2001-08-02,56,5196,361/01
1600,2001-08-03,56,5204,367/01
1601,2001-08-10,56,5206,374/01
1602,2001-08-10,56,5207,374/01
1603,2001-08-15,56,5213,391/01
37937,2001-08-11,68,5207,NA
1636,1998-12-07,56,4028,322/98
1641,1998-12-07,56,4029,322/98
1618,1998-12-07,43,3977,322/98
1579,1998-08-31,56,4087,166/98
1581,1998-09-09,56,4090,178/98
37023,2011-06-08,32,5990,NA
1611,1999-06-16,19,3957,168/99
1638,1999-06-08,43,4029,"147/99, 128/99"
37024,2011-06-07,43,5786,382/11
1588,1999-08-09,56,4190,240/99
1549,1999-10-12,56,4676,371/99
1613,1998-09-11,56,3957,180/98
1573,1999-12-06,23,4018,596/99
1553,1999-10-05,56,4677,345/99
1614,1999-11-01,43,3971,403/99
1596,1999-11-11,56,4738,434/99
1589,1999-11-16,56,4737,439/99
37025,2011-06-01,15,6203,NA
1586,1999-12-21,45,4190,565/99
1592,1999-12-21,43,4737,565/99
37027,2011-03-18,42,5907,381/11
1547,1999-12-06,19,4676,"596/99, 10/00"
37026,2011-06-07,56,6203,381/11
1595,2000-04-11,19,4738,"125/00, 274/00"
1593,2000-04-11,19,4737,"125/00, 274/00"
1552,2000-06-09,45,4677,198/00
37028,2011-03-29,42,6016,381/11
37029,2011-04-26,42,6070,381/11
37030,2011-06-13,68,6120,NA
35209,2001-09-04,43,4986,457/01
37031,2011-06-08,15,6204,NA
35210,2002-06-06,45,4986,218/02
3464,2002-07-31,40,4986,331/02
1651,1999-12-23,40,4230,08/00
35211,2002-06-05,21,4986,NA
35212,2001-04-25,15,5066,NA
35213,2001-04-26,56,5066,148/01
37032,2011-06-02,44,5740,406/11
37037,2011-06-10,43,5954,408/11
37038,2011-06-08,45,1780,408/11
1668,2001-06-14,40,4681,327/01
1675,2001-01-30,40,4736,41/01
37040,2011-06-08,68,6121,410/11
37041,2011-06-08,42,6108,410/11
37042,2011-06-02,44,1843,410/11
37043,2011-06-08,37,6069,"392/11, 404/11"
37044,2011-06-08,43,5908,393/11
37045,2011-06-07,43,5923,393/11
37050,2011-06-09,43,6091,398/11
37051,2011-06-09,45,1765,398/11
37052,2011-06-09,45,5960,399/11
1708,2000-01-14,40,3921,02/00
1714,1999-08-04,40,3923,253/99
1722,2000-02-09,40,3944,28/00
37053,2011-06-09,37,5711,"399/11, 404/11"
37054,2011-06-08,37,1631,"399/11, 404/11"
19134,2005-06-10,42,3023,348/05
1695,1998-07-22,56,3900,125/98
13008,2007-06-19,63,312,"416/06, 428/07"
1734,1998-12-24,40,3992,01/99
1740,2000-07-05,40,4027,257/00
8975,2006-08-22,56,288,300/06
1694,1998-12-10,19,3900,"337/98, 359/98"
37055,2011-06-09,43,5885,400/11
1650,1999-07-29,56,4230,216/99
1561,1999-06-14,45,3973,103/99
1701,1998-08-04,56,3920,136/98
1707,1998-08-04,56,3921,136/98
1671,2000-04-11,19,4736,"125/00, 274/00"
1713,1998-08-05,56,3923,137/98
1648,1998-09-30,56,4139,198/99
1716,1998-08-06,56,3928,140/98
1774,1998-10-19,56,4153,217/98
1658,1998-08-12,56,4352,149/98
1721,1998-08-13,56,3944,150/98
1646,1998-12-16,70,4309,316/98
1758,1998-12-09,56,4126,325/98
1710,1998-11-11,43,3923,263/98
1739,1998-12-03,56,4027,316/98
1704,1998-11-17,43,3921,275/98
1733,1998-09-07,56,3992,171/98
1717,1998-11-24,43,3944,295/98
1766,1998-09-18,56,4318,186/98
1661,1998-12-04,43,4352,319/98
1730,1998-12-09,19,3992,393/98
1762,1998-12-14,23,4318,395/98
1667,1999-05-05,56,4681,77/99
1736,1999-05-06,43,4027,80/99
1681,2001-08-03,56,5220,366/01
1682,2001-08-02,56,5222,366/01
1683,2001-08-03,56,5224,366/01
1684,2001-08-06,56,5226,369/01
1685,2001-08-08,56,5229,371/01
1686,2001-08-15,56,5231,392/01
1688,2001-08-21,56,5234,410/01
1689,2001-08-21,56,5239,410/01
1690,2001-08-24,56,5243,419/01
1691,2001-08-24,56,5244,419/01
1692,2001-08-24,56,5246,419/01
37056,2011-06-09,43,6143,400/11
3341,2002-05-15,32,5357,293/02
1647,1999-06-11,43,4139,162/99
1771,1999-06-09,43,4151,152/99
1712,1999-06-15,23,3923,236/99
1662,1999-07-30,56,4457,221/99
37060,2011-06-10,40,5985,479/11
37061,2011-06-10,43,6062,407/11
1767,1998-07-25,56,4151,133/98
37062,2011-06-09,44,1686,409/11
1653,1999-11-08,56,4338,417/99
1673,1999-11-09,43,4736,418/99
1720,1999-10-26,45,3944,388/99
1649,1999-10-19,23,4230,396/99
1706,1999-10-29,45,3921,398/99
1666,1999-12-06,19,4681,"596/99, 15/00"
1773,1999-12-16,23,4153,603/99
1652,2000-06-07,43,4338,190/00
1687,2001-08-21,56,5233,409/01
1741,2000-05-31,54,4027,NA
1679,2000-08-01,56,4763,300/00
1678,2001-06-19,23,4763,332/01
37022,2011-06-07,17,6171,"441/11, 578/11"
1677,2000-11-22,43,4763,477/00
35219,2001-05-07,43,4188,177/01
33274,2001-06-11,45,4577,294/01
35221,2001-04-24,15,5049,NA
35222,2001-11-06,43,5049,558/01
37067,2011-06-08,44,1757,411/11
1783,2001-09-25,40,4418,503/01
35224,2001-05-02,15,5071,NA
37034,2011-06-10,42,6150,406/11
37049,2011-06-08,42,6147,395/11
37057,2011-06-07,45,1880,405/11
37021,2011-06-07,17,6132,"441/11, 578/11"
37035,2011-06-08,44,1732,406/11
37065,2011-06-07,44,1741,411/11
37064,2011-06-07,44,1740,409/11
37068,2011-05-12,42,5911,411/11
37069,2011-06-10,45,1831,412/11
37071,2011-06-10,42,5918,413/11
37072,2011-05-31,42,6056,413/11
37073,2011-06-10,42,5973,413/11
2156,1999-05-12,56,4401,46/99
1790,2001-08-28,40,4694,437/01
37074,2011-06-14,45,5999,"396/11, 419/11"
1899,2001-11-02,56,5485,556/01
1900,2001-11-06,56,5306,558/01
37058,2011-05-31,21,5636,612/11
1792,2001-08-01,56,5203,361/01
1823,2000-03-02,40,3919,68/00
1829,1999-11-19,40,3922,499/98
1847,1999-07-28,40,3955,239/99
1856,1999-12-23,40,4017,02/00
1883,2000-08-17,40,4442,355/00
1907,2000-02-07,40,3924,28/00
1822,1998-08-04,56,3919,136/98
1906,1998-08-05,56,3924,137/98
1824,1998-08-04,56,3922,136/98
36817,2001-11-01,15,5452,NA
1834,1998-08-05,56,3927,137/98
1840,1998-08-06,56,3929,141/98
1876,1998-09-30,56,4349,198/98
1880,1999-04-12,44,4442,317/99
1850,1998-09-18,56,3967,186/98
1819,1998-12-10,43,3919,333/98
1871,1998-10-29,56,4141,244/99
1859,1998-10-29,56,4116,244/98
1866,2000-03-28,23,4140,84/00
1778,1998-11-06,56,4155,256/98
1777,1999-09-21,44,4155,313/99
1843,1998-11-25,19,3955,296/98
1862,1998-11-13,56,4120,269/98
1894,2001-10-22,56,5299,531/01
1846,1998-09-11,56,3955,180/98
1864,1998-12-15,56,4128,339/98
1867,1998-12-15,56,4140,339/99
1805,2001-09-06,56,5261,438/01
1813,2001-10-09,56,5281,509/01
1809,2001-09-12,56,5268,458/01
1793,2001-08-02,56,5209,361/01
1794,2001-08-03,56,5215,365/01
1795,2001-08-03,56,5217,365/01
1796,2001-08-03,56,5218,365/01
1797,2001-08-03,56,5219,365/01
1798,2001-08-06,56,5225,369/01
1901,2001-08-08,56,5547,371/01
1811,2001-09-21,56,5277,478/01
1812,2001-09-25,56,5279,482/01
1814,2001-09-27,56,5287,499/01
1815,2001-10-02,56,5289,506/01
1816,2001-10-02,56,5290,506/01
1800,2001-08-31,56,5253,433/01
1801,2001-09-06,56,5254,438/01
1802,2001-09-06,56,5257,438/01
1803,2001-09-07,56,5259,441/01
1804,2001-09-07,56,5260,441/01
1806,2001-09-07,56,5262,441/01
1807,2001-09-07,56,5263,441/01
1817,2001-11-25,56,5292,529/01
1892,2001-10-19,56,5294,528/01
1893,2001-10-19,56,5295,528/01
1896,2001-10-26,56,5302,548/01
1897,2001-10-26,56,5303,548/01
1898,2001-11-26,56,5304,548/01
37938,2011-08-11,15,6325,NA
37078,2011-06-13,43,5816,418/11
1855,1998-11-20,56,4017,282/98
37079,2011-06-13,43,5708,418/11
1782,1999-08-17,56,4418,255/99
1828,1999-08-26,45,3922,274/99
1833,1999-12-01,45,3927,494/99
1780,1999-11-24,19,4418,"501/99, 593/99"
1905,1999-12-01,45,3924,494/99
1904,1999-08-20,19,3924,136/99
1786,1999-12-14,19,4694,"09/00, 599/99"
1884,2000-05-09,12,4442,"09/00, 277/00"
1881,1999-11-03,19,4442,403/99
37083,2011-05-31,42,6140,421/11
1890,2000-08-16,56,4932,335/00
1885,2000-10-26,43,4932,430/00
37085,2011-06-14,42,6116,421/11
1888,2000-12-13,45,4932,503/00
37086,2011-06-14,37,5700,"421/11, 430/11"
35226,2002-06-20,45,5049,250/02
35227,2002-06-12,21,5049,NA
1913,1998-12-24,40,3993,04/99
1926,1999-12-01,40,4344,564/99
37087,2011-06-09,37,5748,"421/11, 430/11"
37088,2011-06-14,43,6139,422/11
37125,2011-06-07,43,6050,424/11
37126,2011-06-14,45,1633,424/11
1954,1998-09-17,56,4315,184/98
1966,2000-07-24,40,4175,309/00
1972,2001-09-18,40,4203,498/01
1977,2001-07-30,40,4744,414/01
37939,2011-08-11,56,6325,596/11
37940,2002-06-20,70,5225,NA
25964,2001-03-30,68,5010,NA
37092,2011-06-14,43,6153,424/11
37075,2011-06-14,17,6147,"503/11, 814/11"
37063,2011-06-10,44,1809,"409/11, 577/11"
1967,2000-01-20,78,4175,"66/99, 65/00"
37082,2011-06-14,37,5782,"420/11, 430/11"
1781,2000-10-10,23,4418,"420/00, 426/00"
1785,2000-10-17,79,4694,432/00
37046,2011-06-07,45,6128,394/11
37941,2001-11-14,15,5341,NA
37942,2011-08-10,15,6326,NA
37943,2011-08-11,56,6326,596/11
37129,2011-06-13,42,6021,417/11
2002,2000-08-15,40,4303,351/00
37130,2011-06-14,63,5850,486/11
2014,2000-07-25,40,4136,321/00
37944,2011-08-10,15,6327,NA
37945,2011-08-11,56,6327,596/11
2030,1999-11-11,40,4444,499/99
2038,2001-02-28,40,4696,58/01
2039,2000-07-27,58,4696,303/00
1938,1998-08-03,56,4339,133/98
1965,1998-08-06,56,4175,139/98
1953,1998-12-16,33,4315,NA
1928,1998-10-02,56,5119,204/98
2013,1998-10-06,56,4136,211/98
1912,1998-10-21,56,3993,220/98
1948,1998-08-10,56,3933,143/98
1988,1998-08-12,56,4032,149/98
1952,1998-08-13,56,3941,150/98
2001,1998-08-20,56,4303,155/98
1920,1998-10-08,56,4322,215/98
1959,2001-11-30,70,4323,144/99
37127,2011-06-14,37,5905,"423/11, 424/11"
1917,1998-12-10,23,4322,"340/98, 359/98"
1992,1998-12-01,19,4032,"334/98, 391/98"
2003,2000-12-27,40,4622,13/01
37131,2011-06-14,63,6069,"486/11, 732/11"
1979,2001-11-19,56,5343,583/01
37002,2011-06-08,32,6127,451/11
1998,1998-11-26,43,4303,299/98
1942,1998-12-14,19,4339,"362/98, 395/98, 63/99"
1956,1998-09-18,56,4319,186/98
1915,1998-12-07,45,4322,321/98
